Date,Location,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide,CCG
2020-08-20,Oxford St Ebbes (Cal Club),,47.62496875,,,,Oxford
2020-08-20,Reading Caversham Road,34.725453913043474,,35.3125,,,Reading
2020-08-20,Reading Oxford Road,16.94565333333333,,28.608333333333338,,,Reading
2020-08-20,Watford Town Hall,16.899355909090907,,15.591666666666667,7.183333333333334,,Watford
2020-08-21,H&F Hammersmith Town Centre,9.705997916666666,59.845429583333335,21.95,11.782608695652174,,Hammersmith and Fulham
2020-08-21,H&F Shepherd's Bush,14.298527916666663,,36.84347826086957,,,Hammersmith and Fulham
2020-08-21,Oxford High St,5.749118333333334,,25.400000000000002,,,Oxford
2020-08-21,Oxford St Ebbes (Cal Club),,58.67505791666667,,,,Oxford
2020-08-21,Reading Caversham Road,17.187422916666666,,36.737500000000004,,,Reading
2020-08-21,Reading Oxford Road,5.4660400000000005,,31.641666666666666,,,Reading
2020-08-21,Watford Town Hall,5.742201249999998,,13.8375,6.966666666666668,,Watford
2020-08-22,H&F Hammersmith Town Centre,8.958480000000002,61.22232416666668,13.60416666666667,8.208333333333334,,Hammersmith and Fulham
2020-08-22,H&F Shepherd's Bush,9.576595416666667,,14.241666666666667,,,Hammersmith and Fulham
2020-08-22,Oxford High St,10.20041,,15.16666666666667,,,Oxford
2020-08-22,Oxford St Ebbes (Cal Club),,53.53893541666667,,,,Oxford
2020-08-22,Reading Caversham Road,7.86206347826087,,15.795833333333334,,,Reading
2020-08-22,Reading Oxford Road,5.839524999999999,,14.862499999999997,,,Reading
2020-08-22,Watford Town Hall,6.094957083333333,,7.341666666666669,3.7000000000000006,,Watford
2020-08-23,H&F Hammersmith Town Centre,9.2698725,50.88058,10.970833333333333,9.291666666666666,,Hammersmith and Fulham
2020-08-23,H&F Shepherd's Bush,8.075940833333332,,10.887500000000001,,,Hammersmith and Fulham
2020-08-23,Oxford High St,14.420099999999998,,15.212500000000004,,,Oxford
2020-08-23,Oxford St Ebbes (Cal Club),,42.758537499999996,,,,Oxford
2020-08-23,Reading Caversham Road,7.820086086956523,,13.399999999999999,,,Reading
2020-08-23,Reading Oxford Road,5.139900833333333,,16.395833333333332,,,Reading
2020-08-23,Watford Town Hall,7.997834583333333,,6.779166666666668,3.475,,Watford
2020-08-24,H&F Hammersmith Town Centre,22.825764782608694,38.133739166666665,10.312500000000002,8.958333333333334,,Hammersmith and Fulham
2020-08-24,H&F Shepherd's Bush,26.980641666666667,,23.287499999999998,,,Hammersmith and Fulham
2020-08-24,Oxford High St,20.45083208333333,,13.108333333333333,,,Oxford
2020-08-24,Oxford St Ebbes (Cal Club),,39.51519291666668,,,,Oxford
2020-08-24,Reading Caversham Road,19.175729583333332,,13.716666666666669,,,Reading
2020-08-24,Reading Oxford Road,11.162788333333333,,11.345833333333337,,,Reading
2020-08-24,Watford Town Hall,17.27529375,,6.524999999999999,3.4500000000000006,,Watford
2020-08-25,H&F Hammersmith Town Centre,14.04864625,45.11730333333333,11.737499999999999,8.391304347826088,,Hammersmith and Fulham
2020-08-25,H&F Shepherd's Bush,16.76011,,18.770833333333332,,,Hammersmith and Fulham
2020-08-25,Oxford High St,9.185791666666665,,10.817391304347826,,,Oxford
2020-08-25,Oxford St Ebbes (Cal Club),,41.21457291666666,,,,Oxford
2020-08-25,Reading Caversham Road,15.102812083333326,,13.1625,,,Reading
2020-08-25,Reading Oxford Road,5.722252083333333,,9.279166666666667,,,Reading
2020-08-25,Watford Town Hall,6.478152083333335,,5.7875000000000005,2.670833333333334,,Watford
2020-08-26,H&F Hammersmith Town Centre,16.748484166666668,48.34015041666667,13.195833333333333,10.478260869565217,,Hammersmith and Fulham
2020-08-26,H&F Shepherd's Bush,19.831035217391303,,18.608333333333338,,,Hammersmith and Fulham
2020-08-26,Oxford High St,23.160114166666663,,15.845833333333337,,,Oxford
2020-08-26,Oxford St Ebbes (Cal Club),,48.66377208333333,,,,Oxford
2020-08-26,Reading Caversham Road,15.299824999999998,,12.591666666666667,,,Reading
2020-08-26,Reading Oxford Road,12.452240833333335,,14.583333333333336,,,Reading
2020-08-26,Watford Town Hall,14.214174166666666,,6.770833333333332,3.275,,Watford
2020-08-27,H&F Hammersmith Town Centre,37.843347083333335,20.214016666666662,17.333333333333332,13.583333333333334,,Hammersmith and Fulham
2020-08-27,H&F Shepherd's Bush,35.01249666666667,,18.62083333333333,,,Hammersmith and Fulham
2020-08-27,Oxford High St,31.486089130434785,,16.508333333333333,,,Oxford
2020-08-27,Oxford St Ebbes (Cal Club),,19.655899166666664,,,,Oxford
2020-08-27,Reading Caversham Road,33.17385083333333,,17.425,,,Reading
2020-08-27,Reading Oxford Road,19.256704583333335,,16.15,,,Reading
2020-08-27,Watford Town Hall,22.660030000000003,,9.999999999999998,5.5625,,Watford
2020-08-28,H&F Hammersmith Town Centre,24.666092499999994,32.89571958333334,12.33333333333333,10.625,,Hammersmith and Fulham
2020-08-28,H&F Shepherd's Bush,24.92053083333334,,12.325000000000005,,,Hammersmith and Fulham
2020-08-28,Oxford High St,27.342694166666664,,8.77826086956522,,,Oxford
2020-08-28,Oxford St Ebbes (Cal Club),,32.76373958333334,,,,Oxford
2020-08-28,Reading Caversham Road,19.251025,,5.3374999999999995,,,Reading
2020-08-28,Reading Oxford Road,10.377460000000001,,7.358333333333333,,,Reading
2020-08-28,Watford Town Hall,17.562542083333337,,6.229166666666667,3.2458333333333336,,Watford
2020-08-29,H&F Hammersmith Town Centre,21.125737083333334,39.39879208333334,14.720833333333333,11.875,,Hammersmith and Fulham
2020-08-29,H&F Shepherd's Bush,18.83956291666667,,11.5875,,,Hammersmith and Fulham
2020-08-29,Oxford High St,16.751455000000004,,11.195833333333335,,,Oxford
2020-08-29,Oxford St Ebbes (Cal Club),,45.57623750000001,,,,Oxford
2020-08-29,Reading Caversham Road,10.153376666666668,,10.35,,,Reading
2020-08-29,Reading Oxford Road,4.967199166666666,,11.049999999999997,,,Reading
2020-08-29,Watford Town Hall,10.568656666666666,,6.720833333333332,3.3625000000000003,,Watford
2020-08-30,H&F Hammersmith Town Centre,24.09088708333333,46.62017625000001,16.879166666666666,12.91304347826087,,Hammersmith and Fulham
2020-08-30,H&F Shepherd's Bush,20.05529,,15.545833333333336,,,Hammersmith and Fulham
2020-08-30,Oxford High St,26.33369666666667,,15.408333333333337,,,Oxford
2020-08-30,Oxford St Ebbes (Cal Club),,49.329089583333335,,,,Oxford
2020-08-30,Reading Caversham Road,15.41887125,,14.445833333333333,,,Reading
2020-08-30,Reading Oxford Road,8.326836666666665,,14.725,,,Reading
2020-08-30,Watford Town Hall,9.598932916666666,,9.016666666666667,4.341666666666666,,Watford
2020-08-31,H&F Hammersmith Town Centre,52.853609166666665,27.359037500000003,17.637500000000003,14.791666666666666,,Hammersmith and Fulham
2020-08-31,H&F Shepherd's Bush,40.34855541666667,,18.565217391304344,,,Hammersmith and Fulham
2020-08-31,Oxford High St,38.3957,,17.67083333333333,,,Oxford
2020-08-31,Oxford St Ebbes (Cal Club),,30.764734999999998,,,,Oxford
2020-08-31,Reading Caversham Road,30.50822249999999,,15.320833333333331,,,Reading
2020-08-31,Reading Oxford Road,18.682107083333335,,14.47916666666667,,,Reading
2020-08-31,Watford Town Hall,27.627717500000006,,7.633333333333334,4.429166666666667,,Watford
2020-09-01,H&F Hammersmith Town Centre,57.585751666666674,28.667869565217387,22.3625,18.291666666666668,,Hammersmith and Fulham
2020-09-01,H&F Shepherd's Bush,42.59652083333333,,23.17083333333333,,,Hammersmith and Fulham
2020-09-01,Oxford High St,53.002933333333324,,20.64166666666667,,,Oxford
2020-09-01,Oxford St Ebbes (Cal Club),,27.062711250000007,,,,Oxford
2020-09-01,Reading Caversham Road,39.157506250000004,,19.337500000000002,,,Reading
2020-09-01,Reading Oxford Road,26.416139583333333,,17.124999999999996,,,Reading
2020-09-01,Watford Town Hall,41.88942791666667,,12.350000000000001,6.9875,,Watford
2020-09-02,H&F Hammersmith Town Centre,38.54073,42.926815,17.108333333333338,13.941176470588236,,Hammersmith and Fulham
2020-09-02,H&F Shepherd's Bush,46.32236875,,24.283333333333335,,,Hammersmith and Fulham
2020-09-02,Oxford High St,30.33512041666667,,18.204166666666666,,,Oxford
2020-09-02,Oxford St Ebbes (Cal Club),,37.04364291666667,,,,Oxford
2020-09-02,Reading Caversham Road,39.7169975,,22.979166666666668,,,Reading
2020-09-02,Reading Oxford Road,21.413025833333332,,18.341666666666665,,,Reading
2020-09-02,Watford Town Hall,29.316194166666666,,11.612500000000002,7.116666666666667,,Watford
2020-09-03,H&F Hammersmith Town Centre,16.789939583333336,36.635786249999995,11.383333333333335,,,Hammersmith and Fulham
2020-09-03,H&F Shepherd's Bush,16.45467,,23.530434782608697,,,Hammersmith and Fulham
2020-09-03,Oxford High St,17.142447083333334,,10.916666666666664,,,Oxford
2020-09-03,Oxford St Ebbes (Cal Club),,32.809184166666675,,,,Oxford
2020-09-03,Reading Caversham Road,18.72775375,,15.520833333333336,,,Reading
2020-09-03,Reading Oxford Road,8.843860434782608,,10.0625,,,Reading
2020-09-03,Watford Town Hall,11.039500833333335,,5.5249999999999995,3.2916666666666674,,Watford
2020-09-04,H&F Hammersmith Town Centre,23.319815833333333,36.776248333333335,17.456521739130437,,,Hammersmith and Fulham
2020-09-04,H&F Shepherd's Bush,22.11485416666667,,23.329166666666666,,,Hammersmith and Fulham
2020-09-04,Oxford High St,29.95014125,,19.683333333333337,,,Oxford
2020-09-04,Oxford St Ebbes (Cal Club),,30.8820605,,,,Oxford
2020-09-04,Reading Caversham Road,21.363373749999997,,20.9375,,,Reading
2020-09-04,Reading Oxford Road,15.501925416666667,,21.5625,,,Reading
2020-09-04,Watford Town Hall,18.37065541666667,,10.616666666666667,5.325,,Watford
2020-09-05,H&F Hammersmith Town Centre,23.613691250000002,32.708484166666665,16.483333333333338,,,Hammersmith and Fulham
2020-09-05,H&F Shepherd's Bush,19.5310825,,15.058333333333335,,,Hammersmith and Fulham
2020-09-05,Oxford High St,30.17829958333333,,17.599999999999998,,,Oxford
2020-09-05,Oxford St Ebbes (Cal Club),,33.87904541666666,,,,Oxford
2020-09-05,Reading Caversham Road,16.78278,,16.14166666666667,,,Reading
2020-09-05,Reading Oxford Road,12.818328333333332,,17.6375,,,Reading
2020-09-05,Watford Town Hall,20.17552458333334,,9.10416666666667,5.1416666666666675,,Watford
2020-09-06,H&F Hammersmith Town Centre,25.767260416666662,29.21954416666666,14.383333333333331,,,Hammersmith and Fulham
2020-09-06,H&F Shepherd's Bush,21.72360541666667,,15.204166666666666,,,Hammersmith and Fulham
2020-09-06,Oxford High St,28.628919166666666,,16.6375,,,Oxford
2020-09-06,Oxford St Ebbes (Cal Club),,31.280977500000002,,,,Oxford
2020-09-06,Reading Caversham Road,17.485071666666666,,14.754166666666668,,,Reading
2020-09-06,Reading Oxford Road,15.597854583333335,,16.554166666666667,,,Reading
2020-09-06,Watford Town Hall,22.696864583333333,,7.875000000000001,4.854166666666667,,Watford
2020-09-07,H&F Hammersmith Town Centre,24.27748083333334,24.939944166666667,13.287500000000003,,,Hammersmith and Fulham
2020-09-07,H&F Shepherd's Bush,18.501742916666668,,23.454166666666662,,,Hammersmith and Fulham
2020-09-07,Oxford High St,24.551642500000003,,15.183333333333337,,,Oxford
2020-09-07,Oxford St Ebbes (Cal Club),,23.519760833333333,,,,Oxford
2020-09-07,Reading Caversham Road,18.324102916666664,,16.15,,,Reading
2020-09-07,Reading Oxford Road,11.4475025,,13.466666666666669,,,Reading
2020-09-07,Watford Town Hall,19.19073291666667,,8.491666666666665,4.7625,,Watford
2020-09-08,H&F Hammersmith Town Centre,17.94349391304348,27.39791291666667,10.624999999999998,,,Hammersmith and Fulham
2020-09-08,H&F Shepherd's Bush,15.924839999999998,,23.70833333333333,,,Hammersmith and Fulham
2020-09-08,Oxford High St,19.779654166666667,,10.112499999999997,,,Oxford
2020-09-08,Oxford St Ebbes (Cal Club),,30.00563416666667,,,,Oxford
2020-09-08,Reading Caversham Road,16.146611249999996,,11.424999999999997,,,Reading
2020-09-08,Reading Oxford Road,9.859202083333331,,7.441666666666664,,,Reading
2020-09-08,Watford Town Hall,11.402953333333334,,6.162500000000001,3.066666666666667,,Watford
2020-09-09,H&F Hammersmith Town Centre,26.443899583333334,24.31725833333333,14.741666666666669,,,Hammersmith and Fulham
2020-09-09,H&F Shepherd's Bush,22.967702083333336,,18.260869565217384,,,Hammersmith and Fulham
2020-09-09,Oxford High St,29.273321764705887,,15.511111111111108,,,Oxford
2020-09-09,Oxford St Ebbes (Cal Club),,33.21979875,,,,Oxford
2020-09-09,Reading Caversham Road,18.500724583333334,,16.283333333333335,,,Reading
2020-09-09,Reading Oxford Road,11.97731375,,17.674999999999997,,,Reading
2020-09-09,Watford Town Hall,19.711435833333336,,8.325000000000001,4.179166666666666,,Watford
2020-09-10,H&F Hammersmith Town Centre,49.516721249999996,30.44863083333334,20.079166666666666,,,Hammersmith and Fulham
2020-09-10,H&F Shepherd's Bush,35.295638333333336,,25.162500000000005,,,Hammersmith and Fulham
2020-09-10,Oxford High St,44.65928499999999,,18.7875,,,Oxford
2020-09-10,Oxford St Ebbes (Cal Club),,27.128278749999996,,,,Oxford
2020-09-10,Reading Caversham Road,35.98582208333334,,18.4375,,,Reading
2020-09-10,Reading Oxford Road,23.964100416666668,,16.416666666666668,,,Reading
2020-09-10,Watford Town Hall,37.30069166666667,,12.645833333333336,6.466666666666665,,Watford
2020-09-11,H&F Hammersmith Town Centre,34.11387375,31.729483333333334,19.962500000000002,,,Hammersmith and Fulham
2020-09-11,H&F Shepherd's Bush,26.403419166666676,,21.85833333333333,,,Hammersmith and Fulham
2020-09-11,Oxford High St,27.165236250000003,,16.779166666666672,,,Oxford
2020-09-11,Oxford St Ebbes (Cal Club),,29.534448749999996,,,,Oxford
2020-09-11,Reading Caversham Road,28.72722541666667,,18.395833333333332,,,Reading
2020-09-11,Reading Oxford Road,18.145726666666665,,15.137500000000001,,,Reading
2020-09-11,Watford Town Hall,25.533761666666663,,10.720833333333333,5.733333333333334,,Watford
2020-09-12,H&F Hammersmith Town Centre,16.451238333333333,43.76078208333334,13.054166666666665,,,Hammersmith and Fulham
2020-09-12,H&F Shepherd's Bush,14.976599166666665,,12.66666666666667,,,Hammersmith and Fulham
2020-09-12,Oxford High St,23.38021416666666,,17.033333333333335,,,Oxford
2020-09-12,Oxford St Ebbes (Cal Club),,40.52183624999999,,,,Oxford
2020-09-12,Reading Caversham Road,19.330838749999998,,15.416666666666666,,,Reading
2020-09-12,Reading Oxford Road,12.541293333333334,,16.175,,,Reading
2020-09-12,Watford Town Hall,13.973850416666666,,7.5583333333333345,4.083333333333334,,Watford
2020-09-13,H&F Hammersmith Town Centre,24.7013475,36.227569583333334,14.212499999999997,,,Hammersmith and Fulham
2020-09-13,H&F Shepherd's Bush,20.922205416666664,,13.262500000000003,,,Hammersmith and Fulham
2020-09-13,Oxford High St,21.888371666666668,,14.399999999999999,,,Oxford
2020-09-13,Oxford St Ebbes (Cal Club),,36.89134625,,,,Oxford
2020-09-13,Reading Caversham Road,22.61049125,,17.029166666666665,,,Reading
2020-09-13,Reading Oxford Road,14.096456249999997,,13.241666666666665,,,Reading
2020-09-13,Watford Town Hall,14.414857500000002,,7.741666666666668,4.8,,Watford
2020-09-14,H&F Hammersmith Town Centre,84.09686791666668,12.319497916666664,32.916666666666664,26.916666666666668,,Hammersmith and Fulham
2020-09-14,H&F Shepherd's Bush,66.40336105263158,,29.229166666666668,,,Hammersmith and Fulham
2020-09-14,Oxford High St,62.89548291666667,,25.02916666666667,,,Oxford
2020-09-14,Oxford St Ebbes (Cal Club),,34.98220333333334,,,,Oxford
2020-09-14,Reading Caversham Road,49.64188541666666,,23.333333333333332,,,Reading
2020-09-14,Reading Oxford Road,44.14182833333334,,21.866666666666664,,,Reading
2020-09-14,Watford Town Hall,35.38802916666667,,16.099999999999998,7.5041666666666655,,Watford
2020-09-15,H&F Hammersmith Town Centre,76.50783958333334,38.40752416666666,47.15,34.708333333333336,,Hammersmith and Fulham
2020-09-15,H&F Shepherd's Bush,63.31593833333332,,49.12500000000002,,,Hammersmith and Fulham
2020-09-15,Oxford High St,65.86566458333334,,34.612500000000004,,,Oxford
2020-09-15,Oxford St Ebbes (Cal Club),,42.53562208333333,,,,Oxford
2020-09-15,Reading Caversham Road,47.52705166666666,,39.27083333333334,,,Reading
2020-09-15,Reading Oxford Road,39.98144565217392,,34.70454545454547,,,Reading
2020-09-15,Watford Town Hall,40.28345000000001,,29.062499999999996,15.937500000000002,,Watford
2020-09-16,H&F Hammersmith Town Centre,50.56236238095238,49.04153045454544,31.35909090909091,21.82608695652174,,Hammersmith and Fulham
2020-09-16,H&F Shepherd's Bush,34.83771208333334,,27.72083333333333,,,Hammersmith and Fulham
2020-09-16,Oxford High St,37.812814999999986,,27.708333333333332,,,Oxford
2020-09-16,Oxford St Ebbes (Cal Club),,54.40536041666667,,,,Oxford
2020-09-16,Reading Caversham Road,44.03157958333335,,32.46249999999999,,,Reading
2020-09-16,Reading Oxford Road,32.163528333333346,,28.616666666666664,,,Reading
2020-09-16,Watford Town Hall,20.137636956521735,,25.9375,14.054166666666667,,Watford
2020-09-17,H&F Hammersmith Town Centre,44.607756250000016,32.826493750000004,26.325,12.416666666666666,,Hammersmith and Fulham
2020-09-17,H&F Shepherd's Bush,23.467724999999998,,21.825000000000003,,,Hammersmith and Fulham
2020-09-17,Oxford High St,32.332910416666664,,22.287499999999998,,,Oxford
2020-09-17,Oxford St Ebbes (Cal Club),,59.208955,,,,Oxford
2020-09-17,Reading Caversham Road,32.908965,,30.166666666666668,,,Reading
2020-09-17,Reading Oxford Road,24.987691249999997,,28.229166666666668,,,Reading
2020-09-17,Watford Town Hall,12.055927083333332,,17.033333333333328,5.895833333333333,,Watford
2020-09-18,H&F Hammersmith Town Centre,48.96465125000001,30.972224999999998,28.5,14.291666666666666,,Hammersmith and Fulham
2020-09-18,H&F Shepherd's Bush,28.71651380952381,,23.261904761904766,,,Hammersmith and Fulham
2020-09-18,Oxford High St,30.491047499999993,,22.399999999999995,,,Oxford
2020-09-18,Oxford St Ebbes (Cal Club),,58.33304291666667,,,,Oxford
2020-09-18,Reading Caversham Road,38.7111125,,29.925,,,Reading
2020-09-18,Reading Oxford Road,24.37675958333334,,25.345833333333342,,,Reading
2020-09-18,Watford Town Hall,15.490848750000003,,18.033333333333335,4.9375,,Watford
2020-09-19,H&F Hammersmith Town Centre,42.37626166666667,41.05473625,26.945833333333336,15.0,,Hammersmith and Fulham
2020-09-19,H&F Shepherd's Bush,29.203725833333337,,24.783333333333335,,,Hammersmith and Fulham
2020-09-19,Oxford High St,23.252752083333334,,27.029166666666672,,,Oxford
2020-09-19,Oxford St Ebbes (Cal Club),,62.1215675,,,,Oxford
2020-09-19,Reading Caversham Road,32.387492083333335,,29.070833333333336,,,Reading
2020-09-19,Reading Oxford Road,19.574830833333333,,26.383333333333336,,,Reading
2020-09-19,Watford Town Hall,11.393621666666666,,18.404166666666672,5.949999999999999,,Watford
2020-09-20,H&F Hammersmith Town Centre,40.62515583333333,46.15991750000001,25.479166666666668,16.0,,Hammersmith and Fulham
2020-09-20,H&F Shepherd's Bush,22.407516249999997,,25.565217391304344,,,Hammersmith and Fulham
2020-09-20,Oxford High St,18.216064583333335,,23.625,,,Oxford
2020-09-20,Oxford St Ebbes (Cal Club),,62.654398749999984,,,,Oxford
2020-09-20,Reading Caversham Road,23.89690625,,27.425,,,Reading
2020-09-20,Reading Oxford Road,14.136445416666666,,25.591666666666658,,,Reading
2020-09-20,Watford Town Hall,9.4513925,,15.558333333333332,6.6125,,Watford
2020-09-21,H&F Hammersmith Town Centre,62.120173333333334,25.90328583333334,30.3125,20.458333333333332,,Hammersmith and Fulham
2020-09-21,H&F Shepherd's Bush,34.231604999999995,,24.23076923076923,,,Hammersmith and Fulham
2020-09-21,Oxford High St,52.91920166666667,,26.308333333333337,,,Oxford
2020-09-21,Oxford St Ebbes (Cal Club),,40.40217833333334,,,,Oxford
2020-09-21,Reading Caversham Road,38.840854166666674,,28.200000000000003,,,Reading
2020-09-21,Reading Oxford Road,32.267529583333335,,26.562499999999996,,,Reading
2020-09-21,Watford Town Hall,30.753005833333333,,21.904166666666665,10.500000000000002,,Watford
2020-09-22,H&F Hammersmith Town Centre,32.906824782608695,54.55938916666667,22.720833333333335,18.541666666666668,,Hammersmith and Fulham
2020-09-22,Oxford High St,32.894346666666664,,25.27916666666667,,,Oxford
2020-09-22,Oxford St Ebbes (Cal Club),,40.69945333333333,,,,Oxford
2020-09-22,Reading Caversham Road,38.66319833333333,,28.779166666666665,,,Reading
2020-09-22,Reading Oxford Road,20.430184583333332,,26.420833333333334,,,Reading
2020-09-22,Watford Town Hall,23.208505833333334,,19.666666666666668,11.270833333333336,,Watford
2020-09-23,H&F Hammersmith Town Centre,20.82763458333334,51.37015041666666,11.041666666666666,9.875,,Hammersmith and Fulham
2020-09-23,Oxford High St,25.93297869565217,,10.746153846153847,,,Oxford
2020-09-23,Oxford St Ebbes (Cal Club),,34.04075916666667,,,,Oxford
2020-09-23,Reading Caversham Road,28.984797500000003,,13.575000000000001,,,Reading
2020-09-23,Reading Oxford Road,17.941166666666668,,10.77083333333333,,,Reading
2020-09-23,Watford Town Hall,15.452002916666665,,7.366666666666667,4.758333333333334,,Watford
2020-09-24,H&F Hammersmith Town Centre,28.238274583333325,34.47252958333332,9.658333333333331,10.5,,Hammersmith and Fulham
2020-09-24,H&F Shepherd's Bush,34.160265333333335,,,,,Hammersmith and Fulham
2020-09-24,Oxford High St,24.61100625,,10.860869565217394,,,Oxford
2020-09-24,Oxford St Ebbes (Cal Club),,30.384927916666665,,,,Oxford
2020-09-24,Reading Caversham Road,33.02661916666667,,15.791666666666666,,,Reading
2020-09-24,Reading Oxford Road,20.687629583333333,,10.625,,,Reading
2020-09-24,Watford Town Hall,23.05233208333333,,6.083333333333335,2.9625,,Watford
2020-09-25,H&F Hammersmith Town Centre,13.581723333333331,43.5355725,13.495833333333335,11.5,,Hammersmith and Fulham
2020-09-25,H&F Shepherd's Bush,23.635748333333336,,,,,Hammersmith and Fulham
2020-09-25,Oxford High St,23.332363333333333,,13.070833333333333,,,Oxford
2020-09-25,Oxford St Ebbes (Cal Club),,45.17468708333334,,,,Oxford
2020-09-25,Reading Caversham Road,12.922261666666666,,12.083333333333334,,,Reading
2020-09-25,Reading Oxford Road,10.548938333333334,,11.424999999999999,,,Reading
2020-09-25,Watford Town Hall,21.877475,,8.433333333333334,3.5625,,Watford
2020-09-26,H&F Hammersmith Town Centre,13.874006666666668,41.235805000000006,11.279166666666669,10.0,,Hammersmith and Fulham
2020-09-26,H&F Shepherd's Bush,15.762372499999998,,,,,Hammersmith and Fulham
2020-09-26,Oxford High St,19.742443750000003,,12.504166666666668,,,Oxford
2020-09-26,Oxford St Ebbes (Cal Club),,48.814254166666665,,,,Oxford
2020-09-26,Reading Caversham Road,11.479838333333333,,,,,Reading
2020-09-26,Reading Oxford Road,6.56693125,,9.475,,,Reading
2020-09-26,Watford Town Hall,14.054702499999996,,7.770833333333335,3.5500000000000007,,Watford
2020-09-27,H&F Hammersmith Town Centre,18.13940913043478,42.63515125,12.608333333333333,11.125,,Hammersmith and Fulham
2020-09-27,H&F Shepherd's Bush,17.804119583333335,,,,,Hammersmith and Fulham
2020-09-27,Oxford High St,23.51636125,,21.433333333333334,,,Oxford
2020-09-27,Oxford St Ebbes (Cal Club),,46.377366249999994,,,,Oxford
2020-09-27,Reading Caversham Road,12.863291666666667,,,,,Reading
2020-09-27,Reading Oxford Road,7.395513749999999,,15.833333333333336,,,Reading
2020-09-27,Watford Town Hall,7.01936304347826,,7.904166666666668,4.445833333333334,,Watford
2020-09-28,H&F Hammersmith Town Centre,22.187992777777776,32.400121250000005,15.179166666666667,12.166666666666666,,Hammersmith and Fulham
2020-09-28,H&F Shepherd's Bush,25.68377166666667,,,,,Hammersmith and Fulham
2020-09-28,Oxford High St,39.76168166666667,,21.366666666666664,,,Oxford
2020-09-28,Oxford St Ebbes (Cal Club),,23.4287075,,,,Oxford
2020-09-28,Reading Caversham Road,24.396265,,19.0625,,,Reading
2020-09-28,Reading Oxford Road,22.041853333333332,,17.87916666666667,,,Reading
2020-09-28,Watford Town Hall,26.79562916666667,,10.708333333333334,6.366666666666666,,Watford
2020-09-29,H&F Hammersmith Town Centre,23.105511052631577,20.337223750000003,13.579166666666666,15.875,,Hammersmith and Fulham
2020-09-29,Oxford High St,43.41891375,,14.645,,,Oxford
2020-09-29,Oxford St Ebbes (Cal Club),,20.08803,,,,Oxford
2020-09-29,Reading Caversham Road,30.43628500000001,,16.9125,,,Reading
2020-09-29,Reading Oxford Road,24.255091250000003,,17.117391304347823,,,Reading
2020-09-29,Watford Town Hall,29.878778333333333,,11.5875,8.733333333333334,,Watford
2020-09-30,H&F Hammersmith Town Centre,,33.433657499999995,12.35416666666667,14.333333333333334,,Hammersmith and Fulham
2020-09-30,Oxford High St,25.607135,,11.72608695652174,,,Oxford
2020-09-30,Oxford St Ebbes (Cal Club),,25.35218958333334,,,,Oxford
2020-09-30,Reading Caversham Road,36.30433708333334,,21.041666666666668,,,Reading
2020-09-30,Reading Oxford Road,21.089850833333333,,15.72916666666667,,,Reading
2020-09-30,Watford Town Hall,18.13511791666667,,11.462499999999999,6.808333333333333,,Watford
2020-10-01,H&F Hammersmith Town Centre,,31.02565208333334,24.23333333333333,12.916666666666666,,Hammersmith and Fulham
2020-10-01,Oxford High St,33.00125083333334,,9.925,,,Oxford
2020-10-01,Oxford St Ebbes (Cal Club),,28.22792916666667,,,,Oxford
2020-10-01,Reading Caversham Road,31.333113749999995,,14.408333333333333,,,Reading
2020-10-01,Reading Oxford Road,23.811927083333334,,12.220833333333333,,,Reading
2020-10-01,Watford Town Hall,23.476726666666668,,6.712500000000001,3.5708333333333333,,Watford
2020-10-02,H&F Hammersmith Town Centre,70.67165999999999,20.44144291666667,14.512500000000003,15.125,,Hammersmith and Fulham
2020-10-02,Oxford High St,31.8729,,9.191666666666668,,,Oxford
2020-10-02,Oxford St Ebbes (Cal Club),,46.43372333333332,,,,Oxford
2020-10-02,Reading Caversham Road,31.92411874999999,,14.512500000000001,,,Reading
2020-10-02,Reading Oxford Road,28.308365416666664,,10.791666666666666,,,Reading
2020-10-02,Watford Town Hall,18.424762083333338,,5.633333333333334,3.679166666666667,,Watford
2020-10-03,H&F Hammersmith Town Centre,49.45339541666667,33.72566708333334,9.958333333333334,10.25,,Hammersmith and Fulham
2020-10-03,Oxford High St,34.195553333333336,,7.3374999999999995,,,Oxford
2020-10-03,Oxford St Ebbes (Cal Club),,43.94822458333334,,,,Oxford
2020-10-03,Reading Caversham Road,26.318610000000003,,9.204166666666664,,,Reading
2020-10-03,Reading Oxford Road,16.961186249999997,,4.891666666666667,,,Reading
2020-10-03,Watford Town Hall,15.615918333333333,,5.808333333333333,4.1125,,Watford
2020-10-04,H&F Hammersmith Town Centre,22.496137083333338,47.01786125000002,6.729166666666667,12.083333333333334,,Hammersmith and Fulham
2020-10-04,Oxford High St,24.688509166666663,,5.245833333333333,,,Oxford
2020-10-04,Oxford St Ebbes (Cal Club),,40.556719166666674,,,,Oxford
2020-10-04,Reading Caversham Road,14.562987083333333,,7.154166666666666,,,Reading
2020-10-04,Reading Oxford Road,9.235503333333334,,4.370833333333334,,,Reading
2020-10-04,Watford Town Hall,11.0668225,,2.4708333333333337,1.4875000000000005,,Watford
2020-10-05,H&F Hammersmith Town Centre,30.289485833333327,35.44446333333333,11.358333333333334,12.5,,Hammersmith and Fulham
