,Unnamed: 0,Year,Indicator Type,Indicator Name,Area Name,Radius Location,Value,heathrow_distance,LAT,LONG,category
2955,2955,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Herts Valleys CCG,Outer,101.07,29114.52213,51.7317,-0.4552100000000001,MEDIUM
2956,2956,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Hillingdon CCG,Inner,71.79,7458.185529,51.5366,-0.4418,LOWER
2957,2957,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Hounslow CCG,Inner,83.37,5336.984712,51.4624,-0.37847,LOWER
2958,2958,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Kingston CCG,Inner,98.19,14640.30942,51.3929,-0.28372,MEDIUM
2959,2959,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Merton CCG,Outer,160.49,19616.70838,51.4106,-0.18867,HIGH
2960,2960,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS North West Surrey CCG,Inner,97.57,12083.80783,51.3683,-0.5151899999999999,MEDIUM
2961,2961,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Oxfordshire CCG,Outer,103.6,66982.40789,51.7715,-1.29146,MEDIUM
2962,2962,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Richmond CCG,Inner,112.15,11948.41495,51.4403,-0.28911,MEDIUM
2964,2964,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Sutton CCG,Outer,133.69,23268.28951,51.3576,-0.17227,MEDIUM
2965,2965,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Wandsworth CCG,Outer,158.07,17762.401869999998,51.4524,-0.20028,HIGH
2966,2966,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Berkshire West CCG,Outer,87.23,49791.74229,51.4458,-1.16963,MEDIUM
2967,2967,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS Buckinghamshire CCG,Outer,70.94,38818.06153,51.7414,-0.8064399999999999,LOWER
2968,2968,2016,Health- Admission,Respiratory Tract Admissions 1yr,NHS East Berkshire CCG,Outer,70.37,15803.713430000002,51.4541,-0.6802600000000001,LOWER
2969,2969,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Ealing CCG,Inner,66.14,11465.53093,51.5244,-0.31405,LOWER
2970,2970,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Hammersmith And Fulham CCG,Outer,128.76,16573.14549,51.4873,-0.21735,MEDIUM
2971,2971,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Herts Valleys CCG,Outer,99.95,29114.52213,51.7317,-0.4552100000000001,MEDIUM
2972,2972,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Hillingdon CCG,Inner,48.96,7458.185529,51.5366,-0.4418,LOWER
2973,2973,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Hounslow CCG,Inner,71.21,5336.984712,51.4624,-0.37847,LOWER
2974,2974,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Kingston CCG,Inner,132.88,14640.30942,51.3929,-0.28372,MEDIUM
2975,2975,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Merton CCG,Outer,142.91,19616.70838,51.4106,-0.18867,HIGH
2976,2976,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS North West Surrey CCG,Inner,77.64,12083.80783,51.3683,-0.5151899999999999,LOWER
2977,2977,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Oxfordshire CCG,Outer,89.63,66982.40789,51.7715,-1.29146,MEDIUM
2978,2978,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Richmond CCG,Inner,131.33,11948.41495,51.4403,-0.28911,MEDIUM
2979,2979,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Surrey Heath CCG,Outer,90.01,23497.23959,51.3281,-0.70434,MEDIUM
2980,2980,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Sutton CCG,Outer,116.82,23268.28951,51.3576,-0.17227,MEDIUM
2981,2981,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Wandsworth CCG,Outer,196.73,17762.401869999998,51.4524,-0.20028,HIGH
2982,2982,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Berkshire West CCG,Outer,101.77,49791.74229,51.4458,-1.16963,MEDIUM
2983,2983,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS Buckinghamshire CCG,Outer,124.07,38818.06153,51.7414,-0.8064399999999999,MEDIUM
2984,2984,2017,Health- Admission,Respiratory Tract Admissions 1yr,NHS East Berkshire CCG,Outer,78.82,15803.713430000002,51.4541,-0.6802600000000001,LOWER
2985,2985,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Ealing CCG,Inner,94.88,11465.53093,51.5244,-0.31405,MEDIUM
2986,2986,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Hammersmith And Fulham CCG,Outer,167.43,16573.14549,51.4873,-0.21735,HIGH
2987,2987,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Herts Valleys CCG,Outer,162.34,29114.52213,51.7317,-0.4552100000000001,HIGH
2988,2988,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Hillingdon CCG,Inner,84.81,7458.185529,51.5366,-0.4418,LOWER
2989,2989,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Hounslow CCG,Inner,118.71,5336.984712,51.4624,-0.37847,MEDIUM
2990,2990,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Kingston CCG,Inner,220.62,14640.30942,51.3929,-0.28372,HIGH
2991,2991,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Merton CCG,Outer,284.09,19616.70838,51.4106,-0.18867,HIGH
2992,2992,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS North West Surrey CCG,Inner,89.37,12083.80783,51.3683,-0.5151899999999999,MEDIUM
2993,2993,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Oxfordshire CCG,Outer,151.02,66982.40789,51.7715,-1.29146,HIGH
2994,2994,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Richmond CCG,Inner,174.42,11948.41495,51.4403,-0.28911,HIGH
2995,2995,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Surrey Heath CCG,Outer,151.67,23497.23959,51.3281,-0.70434,HIGH
2996,2996,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Sutton CCG,Outer,134.87,23268.28951,51.3576,-0.17227,MEDIUM
2997,2997,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Wandsworth CCG,Outer,264.07,17762.401869999998,51.4524,-0.20028,HIGH
2998,2998,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Berkshire West CCG,Outer,96.9,49791.74229,51.4458,-1.16963,MEDIUM
2999,2999,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS Buckinghamshire CCG,Outer,128.23,38818.06153,51.7414,-0.8064399999999999,MEDIUM
3000,3000,2018,Health- Admission,Respiratory Tract Admissions 1yr,NHS East Berkshire CCG,Outer,96.76,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
3001,3001,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Ealing CCG,Inner,258.07,11465.53093,51.5244,-0.31405,LOWER
3002,3002,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hammersmith And Fulham CCG,Outer,246.35,16573.14549,51.4873,-0.21735,LOWER
3003,3003,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Herts Valleys CCG,Outer,316.66,29114.52213,51.7317,-0.4552100000000001,LOWER
3004,3004,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hillingdon CCG,Inner,236.62,7458.185529,51.5366,-0.4418,LOWER
3005,3005,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hounslow CCG,Inner,208.88,5336.984712,51.4624,-0.37847,LOWER
3006,3006,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Kingston CCG,Inner,353.33,14640.30942,51.3929,-0.28372,LOWER
3007,3007,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Merton CCG,Outer,356.95,19616.70838,51.4106,-0.18867,LOWER
3008,3008,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS North West Surrey CCG,Inner,311.47,12083.80783,51.3683,-0.5151899999999999,LOWER
3009,3009,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Oxfordshire CCG,Outer,415.4,66982.40789,51.7715,-1.29146,MEDIUM
3010,3010,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Richmond CCG,Inner,277.12,11948.41495,51.4403,-0.28911,LOWER
3011,3011,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Surrey Heath CCG,Outer,320.98,23497.23959,51.3281,-0.70434,LOWER
3012,3012,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Sutton CCG,Outer,317.84,23268.28951,51.3576,-0.17227,LOWER
3013,3013,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Wandsworth CCG,Outer,294.07,17762.401869999998,51.4524,-0.20028,LOWER
3014,3014,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Berkshire West CCG,Outer,396.09,49791.74229,51.4458,-1.16963,MEDIUM
3015,3015,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS Buckinghamshire CCG,Outer,577.17,38818.06153,51.7414,-0.8064399999999999,MEDIUM
3016,3016,2013,Health- Admission,Respiratory Tract Admissions U1yr,NHS East Berkshire CCG,Outer,472.01,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
3017,3017,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Ealing CCG,Inner,262.74,11465.53093,51.5244,-0.31405,LOWER
3018,3018,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hammersmith And Fulham CCG,Outer,232.46,16573.14549,51.4873,-0.21735,LOWER
3019,3019,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Herts Valleys CCG,Outer,358.4,29114.52213,51.7317,-0.4552100000000001,LOWER
3020,3020,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hillingdon CCG,Inner,293.54,7458.185529,51.5366,-0.4418,LOWER
3021,3021,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hounslow CCG,Inner,325.29,5336.984712,51.4624,-0.37847,LOWER
3022,3022,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Kingston CCG,Inner,311.67,14640.30942,51.3929,-0.28372,LOWER
3023,3023,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Merton CCG,Outer,283.03,19616.70838,51.4106,-0.18867,LOWER
3024,3024,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS North West Surrey CCG,Inner,352.58,12083.80783,51.3683,-0.5151899999999999,LOWER
3025,3025,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Oxfordshire CCG,Outer,398.02,66982.40789,51.7715,-1.29146,MEDIUM
3026,3026,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Richmond CCG,Inner,381.2,11948.41495,51.4403,-0.28911,MEDIUM
3027,3027,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Surrey Heath CCG,Outer,277.32,23497.23959,51.3281,-0.70434,LOWER
3028,3028,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Sutton CCG,Outer,448.73,23268.28951,51.3576,-0.17227,MEDIUM
3029,3029,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Wandsworth CCG,Outer,319.94,17762.401869999998,51.4524,-0.20028,LOWER
3030,3030,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Berkshire West CCG,Outer,388.83,49791.74229,51.4458,-1.16963,MEDIUM
3031,3031,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS Buckinghamshire CCG,Outer,706.72,38818.06153,51.7414,-0.8064399999999999,HIGH
3032,3032,2014,Health- Admission,Respiratory Tract Admissions U1yr,NHS East Berkshire CCG,Outer,520.78,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
3033,3033,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Ealing CCG,Inner,317.78,11465.53093,51.5244,-0.31405,LOWER
3034,3034,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hammersmith And Fulham CCG,Outer,374.06,16573.14549,51.4873,-0.21735,MEDIUM
3035,3035,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Herts Valleys CCG,Outer,407.59,29114.52213,51.7317,-0.4552100000000001,MEDIUM
3036,3036,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hillingdon CCG,Inner,398.24,7458.185529,51.5366,-0.4418,MEDIUM
3037,3037,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hounslow CCG,Inner,613.82,5336.984712,51.4624,-0.37847,HIGH
3038,3038,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Kingston CCG,Inner,647.99,14640.30942,51.3929,-0.28372,HIGH
3039,3039,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Merton CCG,Outer,408.08,19616.70838,51.4106,-0.18867,MEDIUM
3040,3040,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS North West Surrey CCG,Inner,360.06,12083.80783,51.3683,-0.5151899999999999,LOWER
3041,3041,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Oxfordshire CCG,Outer,554.12,66982.40789,51.7715,-1.29146,MEDIUM
3042,3042,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Richmond CCG,Inner,625.76,11948.41495,51.4403,-0.28911,HIGH
3043,3043,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Surrey Heath CCG,Outer,500.56,23497.23959,51.3281,-0.70434,MEDIUM
3044,3044,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Sutton CCG,Outer,487.7,23268.28951,51.3576,-0.17227,MEDIUM
3045,3045,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Wandsworth CCG,Outer,406.33,17762.401869999998,51.4524,-0.20028,MEDIUM
3046,3046,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Berkshire West CCG,Outer,539.44,49791.74229,51.4458,-1.16963,MEDIUM
3047,3047,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS Buckinghamshire CCG,Outer,837.34,38818.06153,51.7414,-0.8064399999999999,HIGH
3048,3048,2015,Health- Admission,Respiratory Tract Admissions U1yr,NHS East Berkshire CCG,Outer,559.7,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
3049,3049,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Ealing CCG,Inner,402.81,11465.53093,51.5244,-0.31405,MEDIUM
3050,3050,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hammersmith And Fulham CCG,Outer,405.15,16573.14549,51.4873,-0.21735,MEDIUM
3051,3051,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Herts Valleys CCG,Outer,481.89,29114.52213,51.7317,-0.4552100000000001,MEDIUM
3052,3052,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hillingdon CCG,Inner,355.68,7458.185529,51.5366,-0.4418,LOWER
3053,3053,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hounslow CCG,Inner,602.09,5336.984712,51.4624,-0.37847,HIGH
3054,3054,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Kingston CCG,Inner,601.68,14640.30942,51.3929,-0.28372,HIGH
3055,3055,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Merton CCG,Outer,449.1,19616.70838,51.4106,-0.18867,MEDIUM
3056,3056,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS North West Surrey CCG,Inner,428.92,12083.80783,51.3683,-0.5151899999999999,MEDIUM
3057,3057,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Oxfordshire CCG,Outer,574.47,66982.40789,51.7715,-1.29146,MEDIUM
3058,3058,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Richmond CCG,Inner,618.56,11948.41495,51.4403,-0.28911,HIGH
3059,3059,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Surrey Heath CCG,Outer,348.61,23497.23959,51.3281,-0.70434,LOWER
3060,3060,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Sutton CCG,Outer,515.91,23268.28951,51.3576,-0.17227,MEDIUM
3061,3061,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Wandsworth CCG,Outer,491.53,17762.401869999998,51.4524,-0.20028,MEDIUM
3062,3062,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Berkshire West CCG,Outer,462.39,49791.74229,51.4458,-1.16963,MEDIUM
3063,3063,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS Buckinghamshire CCG,Outer,1015.23,38818.06153,51.7414,-0.8064399999999999,HIGH
3064,3064,2016,Health- Admission,Respiratory Tract Admissions U1yr,NHS East Berkshire CCG,Outer,670.74,15803.713430000002,51.4541,-0.6802600000000001,HIGH
3065,3065,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Ealing CCG,Inner,408.66,11465.53093,51.5244,-0.31405,MEDIUM
3066,3066,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hammersmith And Fulham CCG,Outer,320.81,16573.14549,51.4873,-0.21735,LOWER
3067,3067,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Herts Valleys CCG,Outer,419.09,29114.52213,51.7317,-0.4552100000000001,MEDIUM
3068,3068,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hillingdon CCG,Inner,360.67,7458.185529,51.5366,-0.4418,LOWER
3069,3069,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hounslow CCG,Inner,447.13,5336.984712,51.4624,-0.37847,MEDIUM
3070,3070,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Kingston CCG,Inner,762.39,14640.30942,51.3929,-0.28372,HIGH
3071,3071,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Merton CCG,Outer,555.34,19616.70838,51.4106,-0.18867,MEDIUM
3072,3072,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS North West Surrey CCG,Inner,427.98,12083.80783,51.3683,-0.5151899999999999,MEDIUM
3073,3073,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Oxfordshire CCG,Outer,609.93,66982.40789,51.7715,-1.29146,HIGH
3074,3074,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Richmond CCG,Inner,506.33,11948.41495,51.4403,-0.28911,MEDIUM
3075,3075,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Surrey Heath CCG,Outer,438.6,23497.23959,51.3281,-0.70434,MEDIUM
3076,3076,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Sutton CCG,Outer,374.06,23268.28951,51.3576,-0.17227,MEDIUM
3077,3077,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Wandsworth CCG,Outer,479.47,17762.401869999998,51.4524,-0.20028,MEDIUM
3078,3078,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Berkshire West CCG,Outer,484.39,49791.74229,51.4458,-1.16963,MEDIUM
3079,3079,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS Buckinghamshire CCG,Outer,830.1,38818.06153,51.7414,-0.8064399999999999,HIGH
3080,3080,2017,Health- Admission,Respiratory Tract Admissions U1yr,NHS East Berkshire CCG,Outer,738.63,15803.713430000002,51.4541,-0.6802600000000001,HIGH
3081,3081,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Ealing CCG,Inner,473.48,11465.53093,51.5244,-0.31405,MEDIUM
3082,3082,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hammersmith And Fulham CCG,Outer,472.59,16573.14549,51.4873,-0.21735,MEDIUM
3083,3083,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Herts Valleys CCG,Outer,509.0,29114.52213,51.7317,-0.4552100000000001,MEDIUM
3084,3084,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hillingdon CCG,Inner,411.07,7458.185529,51.5366,-0.4418,MEDIUM
3085,3085,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Hounslow CCG,Inner,581.24,5336.984712,51.4624,-0.37847,MEDIUM
3086,3086,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Kingston CCG,Inner,927.97,14640.30942,51.3929,-0.28372,HIGH
3087,3087,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Merton CCG,Outer,557.1,19616.70838,51.4106,-0.18867,MEDIUM
3088,3088,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS North West Surrey CCG,Inner,498.95,12083.80783,51.3683,-0.5151899999999999,MEDIUM
3089,3089,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Oxfordshire CCG,Outer,783.13,66982.40789,51.7715,-1.29146,HIGH
3090,3090,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Richmond CCG,Inner,769.89,11948.41495,51.4403,-0.28911,HIGH
3091,3091,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Surrey Heath CCG,Outer,561.8,23497.23959,51.3281,-0.70434,MEDIUM
3092,3092,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Sutton CCG,Outer,583.22,23268.28951,51.3576,-0.17227,MEDIUM
3093,3093,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Wandsworth CCG,Outer,572.06,17762.401869999998,51.4524,-0.20028,MEDIUM
3094,3094,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Berkshire West CCG,Outer,544.19,49791.74229,51.4458,-1.16963,MEDIUM
3095,3095,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS Buckinghamshire CCG,Outer,1064.58,38818.06153,51.7414,-0.8064399999999999,HIGH
3096,3096,2018,Health- Admission,Respiratory Tract Admissions U1yr,NHS East Berkshire CCG,Outer,815.22,15803.713430000002,51.4541,-0.6802600000000001,HIGH
3097,3097,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Ealing CCG,Inner,139.52,11465.53093,51.5244,-0.31405,HIGH
3098,3098,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Hammersmith And Fulham CCG,Outer,150.38,16573.14549,51.4873,-0.21735,HIGH
3099,3099,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Herts Valleys CCG,Outer,83.44,29114.52213,51.7317,-0.4552100000000001,MEDIUM
3100,3100,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Hillingdon CCG,Inner,109.5,7458.185529,51.5366,-0.4418,MEDIUM
3101,3101,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Hounslow CCG,Inner,102.71,5336.984712,51.4624,-0.37847,MEDIUM
3102,3102,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Kingston CCG,Inner,48.36,14640.30942,51.3929,-0.28372,LOWER
3103,3103,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Merton CCG,Outer,62.78,19616.70838,51.4106,-0.18867,LOWER
3104,3104,2013,Health- Admission,Asthma Admissions Over 19yr,NHS North West Surrey CCG,Inner,65.1,12083.80783,51.3683,-0.5151899999999999,LOWER
3105,3105,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Oxfordshire CCG,Outer,66.16,66982.40789,51.7715,-1.29146,LOWER
3106,3106,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Richmond CCG,Inner,35.68,11948.41495,51.4403,-0.28911,LOWER
3107,3107,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Surrey Heath CCG,Outer,82.18,23497.23959,51.3281,-0.70434,MEDIUM
3108,3108,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Sutton CCG,Outer,77.91,23268.28951,51.3576,-0.17227,MEDIUM
3109,3109,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Wandsworth CCG,Outer,84.18,17762.401869999998,51.4524,-0.20028,MEDIUM
3110,3110,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Berkshire West CCG,Outer,75.59,49791.74229,51.4458,-1.16963,MEDIUM
3111,3111,2013,Health- Admission,Asthma Admissions Over 19yr,NHS Buckinghamshire CCG,Outer,52.5,38818.06153,51.7414,-0.8064399999999999,LOWER
3112,3112,2013,Health- Admission,Asthma Admissions Over 19yr,NHS East Berkshire CCG,Outer,77.6,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
3113,3113,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Ealing CCG,Inner,142.95,11465.53093,51.5244,-0.31405,HIGH
3114,3114,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Hammersmith And Fulham CCG,Outer,149.97,16573.14549,51.4873,-0.21735,HIGH
3115,3115,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Herts Valleys CCG,Outer,94.97,29114.52213,51.7317,-0.4552100000000001,MEDIUM
3116,3116,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Hillingdon CCG,Inner,132.98,7458.185529,51.5366,-0.4418,HIGH
3117,3117,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Hounslow CCG,Inner,98.75,5336.984712,51.4624,-0.37847,MEDIUM
3118,3118,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Kingston CCG,Inner,53.85,14640.30942,51.3929,-0.28372,LOWER
3119,3119,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Merton CCG,Outer,108.15,19616.70838,51.4106,-0.18867,MEDIUM
3120,3120,2014,Health- Admission,Asthma Admissions Over 19yr,NHS North West Surrey CCG,Inner,69.17,12083.80783,51.3683,-0.5151899999999999,LOWER
3121,3121,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Oxfordshire CCG,Outer,59.04,66982.40789,51.7715,-1.29146,LOWER
3122,3122,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Richmond CCG,Inner,45.63,11948.41495,51.4403,-0.28911,LOWER
3123,3123,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Surrey Heath CCG,Outer,98.52,23497.23959,51.3281,-0.70434,MEDIUM
3124,3124,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Sutton CCG,Outer,94.67,23268.28951,51.3576,-0.17227,MEDIUM
3125,3125,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Wandsworth CCG,Outer,103.58,17762.401869999998,51.4524,-0.20028,MEDIUM
3126,3126,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Berkshire West CCG,Outer,81.26,49791.74229,51.4458,-1.16963,MEDIUM
3127,3127,2014,Health- Admission,Asthma Admissions Over 19yr,NHS Buckinghamshire CCG,Outer,97.28,38818.06153,51.7414,-0.8064399999999999,MEDIUM
3128,3128,2014,Health- Admission,Asthma Admissions Over 19yr,NHS East Berkshire CCG,Outer,102.05,15803.713430000002,51.4541,-0.6802600000000001,MEDIUM
3129,3129,2015,Health- Admission,Asthma Admissions Over 19yr,NHS Ealing CCG,Inner,140.65,11465.53093,51.5244,-0.31405,HIGH
3130,3130,2015,Health- Admission,Asthma Admissions Over 19yr,NHS Hammersmith And Fulham CCG,Outer,125.87,16573.14549,51.4873,-0.21735,HIGH
3131,3131,2015,Health- Admission,Asthma Admissions Over 19yr,NHS Herts Valleys CCG,Outer,95.78,29114.52213,51.7317,-0.4552100000000001,MEDIUM
3132,3132,2015,Health- Admission,Asthma Admissions Over 19yr,NHS Hillingdon CCG,Inner,93.14,7458.185529,51.5366,-0.4418,MEDIUM
3133,3133,2015,Health- Admission,Asthma Admissions Over 19yr,NHS Hounslow CCG,Inner,137.71,5336.984712,51.4624,-0.37847,HIGH
3134,3134,2015,Health- Admission,Asthma Admissions Over 19yr,NHS Kingston CCG,Inner,53.96,14640.30942,51.3929,-0.28372,LOWER
