,Indicator ID,Indicator Name,Area Code,Area Name,Area Type,Sex,Age,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Compared to England value or percentiles,Time period Sortable,Radius
6168,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2009 - 11,2.79164250400251,1.4525664332732902,4.823273439168741,0.936447954230167,6.202540869238371,13.0,747529.0,,Similar,2009,Inner
6169,93644,Mortality rate from asthma,E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,All ages,2009 - 11,1.76,1.0,2.87,0.69,3.62,,998521.0,Value suppressed to avoid disclosure by differencing,Similar,2009,Inner
6170,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2009 - 11,2.88908657310171,2.05799720084828,3.94152915230272,1.66959965771277,4.61232068518591,,1516795.0,Value suppressed to avoid disclosure by differencing,Similar,2009,Inner
6171,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2009 - 11,3.59194295609873,2.42727923173897,5.11542677131412,1.9002518398082304,6.09832764030733,,1215356.0,Value suppressed to avoid disclosure by differencing,Worse,2009,Inner
6172,93644,Mortality rate from asthma,E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.9771013643387003,1.75526145163943,4.70058340479031,1.24422859247242,5.84278439563569,19.0,1013719.0,,Similar,2010,Inner
6173,93644,Mortality rate from asthma,E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.73740919675276,1.57664995644757,4.407672934166861,1.10161162011919,5.52211916902724,17.0,826143.0,,Similar,2010,Inner
6174,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2010 - 12,3.01215383598685,1.61750830331005,5.09584397715941,1.07035995082632,6.50349346352322,14.0,762681.0,,Similar,2010,Inner
6175,93644,Mortality rate from asthma,E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.01,1.21,3.15,0.87,3.91,19.0,1007897.0,,Similar,2010,Inner
6176,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.72377918830338,1.92297514466297,3.74417095109348,1.55100047403273,4.39606564955056,,1528888.0,Value suppressed to avoid disclosure by differencing,Similar,2010,Inner
6177,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2010 - 12,4.15872723481611,2.9151172722779,5.7485598492874805,2.33932669074677,6.7655134085435495,,1229244.0,Value suppressed to avoid disclosure by differencing,Not compared,2010,Inner
6178,93644,Mortality rate from asthma,E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,All ages,2011 - 13,3.27280901330734,1.97772071114793,5.0835848769490495,1.43088592196443,6.2799996244693,20.0,1021754.0,,Similar,2011,Inner
6179,93644,Mortality rate from asthma,E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,All ages,2011 - 13,2.45870952469788,1.35455120065783,4.08580571472387,0.914523038921496,5.18007132790009,15.0,842674.0,,Similar,2011,Inner
6180,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2011 - 13,3.11373984422536,1.7077123330623898,5.18567278778573,1.1473835399741,6.57910298991095,15.0,774720.0,,Similar,2011,Inner
6181,93644,Mortality rate from asthma,E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,All ages,2011 - 13,1.7,0.99,2.73,0.7,3.41,17.0,1015928.0,,Similar,2011,Inner
6182,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2011 - 13,2.4854494527374302,1.7279286444568798,3.46065716224698,1.37961700909973,4.08610145459898,,1541580.0,Value suppressed to avoid disclosure by differencing,Similar,2011,Inner
6183,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2011 - 13,3.83508882811434,2.66088159594422,5.34672511962869,2.1209755804068897,6.31620503803016,,1240611.0,Value suppressed to avoid disclosure by differencing,Worse,2011,Inner
6184,93644,Mortality rate from asthma,E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,All ages,2012 - 14,3.5075127590388,2.178620286464,5.336471273555491,1.60800941690379,6.538268641771902,22.0,1025437.0,,Worse,2012,Inner
6185,93644,Mortality rate from asthma,E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,All ages,2012 - 14,1.91020280755099,0.9904185730746928,3.30568895302638,0.635907242073736,4.253079818292029,13.0,858543.0,,Similar,2012,Inner
6186,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2012 - 14,2.7384652703797503,1.43238520899611,4.72003503666332,0.928984342141122,6.0653161070275985,13.0,783823.0,,Similar,2012,Inner
6187,93644,Mortality rate from asthma,E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,All ages,2012 - 14,1.18,0.61,2.07,0.39,2.68,,1022333.0,Value suppressed to avoid disclosure by differencing,Better,2012,Inner
6188,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2012 - 14,2.37828276679038,1.64464414576181,3.32626993395431,1.30856206436634,3.935104657383529,,1555960.0,Value suppressed to avoid disclosure by differencing,Similar,2012,Inner
6189,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2012 - 14,3.76764345115642,2.6226346467859702,5.23644092699028,2.09428728159711,6.17718504939482,,1252077.0,Value suppressed to avoid disclosure by differencing,Worse,2012,Inner
6190,93644,Mortality rate from asthma,E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,All ages,2013 - 15,4.14045401774447,2.69007029140244,6.0856428488601,2.05024532937408,7.35209702846688,26.0,1029390.0,,Worse,2013,Inner
6191,93644,Mortality rate from asthma,E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,All ages,2013 - 15,2.60386445550332,1.48972191848641,4.20704952030678,1.0337613722856,5.27673900660355,17.0,873420.0,,Similar,2013,Inner
6192,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2013 - 15,4.21711506763129,2.5457662755779,6.553973525337041,1.84006021458522,8.09798125031509,20.0,791717.0,,Worse,2013,Inner
6193,93644,Mortality rate from asthma,E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,All ages,2013 - 15,1.37,0.75,2.3,0.5,2.93,,1028960.0,Value suppressed to avoid disclosure by differencing,Similar,2013,Inner
6194,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2013 - 15,2.73957428889042,1.95497220072769,3.73314811245352,1.5882998143932,4.36641867876458,,1571942.0,Value suppressed to avoid disclosure by differencing,Similar,2013,Inner
6195,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2013 - 15,3.39109876906816,2.32066442317359,4.77968041153366,1.83219862802408,5.6727781871792,,1263571.0,Value suppressed to avoid disclosure by differencing,Worse,2013,Inner
6196,93644,Mortality rate from asthma,E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,All ages,2014 - 16,4.65262890851473,3.12777311514007,6.65624411302812,2.44087325843514,7.95104825324857,30.0,1032084.0,,Not compared,2014,Inner
6197,93644,Mortality rate from asthma,E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,All ages,2014 - 16,3.14467064280233,1.91900932067435,4.8444283827721515,1.39695140901679,5.964307015254168,21.0,887323.0,,Similar,2014,Inner
6198,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2014 - 16,4.0678201953665605,2.43478520444725,6.37131875440505,1.75177057065154,7.89791333142498,19.0,798712.0,,Worse,2014,Inner
6199,93644,Mortality rate from asthma,E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,All ages,2014 - 16,1.66,0.96,2.66,0.68,3.33,,1035129.0,Value suppressed to avoid disclosure by differencing,Similar,2014,Inner
6200,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2014 - 16,2.76546304068169,1.99098777850529,3.74059575757798,1.62701146447779,4.36075105542405,,1589305.0,Value suppressed to avoid disclosure by differencing,Similar,2014,Inner
6201,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2014 - 16,4.04740157488704,2.8771636370773,5.5293219009862185,2.33026993935513,6.47384811723783,,1276173.0,Value suppressed to avoid disclosure by differencing,Not compared,2014,Inner
6202,93644,Mortality rate from asthma,E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,All ages,2015 - 17,5.06055216471963,3.47562233287614,7.116544180983441,2.75237946091783,8.438902075050018,33.0,1031823.0,,Not compared,2015,Inner
6203,93644,Mortality rate from asthma,E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,All ages,2015 - 17,3.28869607329076,2.04081373820087,5.00616010366147,1.5049876732410703,6.1346951334739295,22.0,898298.0,,Similar,2015,Inner
6204,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2015 - 17,4.976012269633361,3.1386593879622,7.486875874731081,2.34380085917644,9.13262207663712,23.0,803782.0,,Worse,2015,Inner
6205,93644,Mortality rate from asthma,E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,All ages,2015 - 17,1.75,1.03,2.77,0.74,3.45,,1040080.0,Value suppressed to avoid disclosure by differencing,Similar,2015,Inner
6206,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2015 - 17,2.47232469446976,1.7564422238792,3.3816335215889297,1.4228798960691598,3.96186609978127,,1603995.0,Value suppressed to avoid disclosure by differencing,Similar,2015,Inner
6207,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2015 - 17,3.36713377539993,2.31180200015126,4.7361241627516915,1.8302278833262,5.61662137835158,,1286024.0,Value suppressed to avoid disclosure by differencing,Similar,2015,Inner
6208,93644,Mortality rate from asthma,E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,All ages,2016 - 18,5.498196573060559,3.87441951788853,7.567227998242902,3.1201726580340403,8.88906404808459,38.0,1029520.0,,Not compared,2016,Inner
6209,93644,Mortality rate from asthma,E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,All ages,2016 - 18,2.39846220618886,1.38382782031277,3.85846094030765,0.968590780699445,4.83261254025716,17.0,907066.0,,Similar,2016,Inner
6210,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2016 - 18,2.98814292806068,1.61198678550794,5.04420873099451,1.07209220404184,6.4331964284653615,14.0,808152.0,,Similar,2016,Inner
6211,93644,Mortality rate from asthma,E38000128,NHS North West Surrey CCG,CCGs (2019/20),Persons,All ages,2016 - 18,1.61,0.93,2.59,0.66,3.24,17.0,1043728.0,,Similar,2016,Inner
6212,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2016 - 18,2.38956839274735,1.6978355219768602,3.2682025697809305,1.37552559531169,3.82886156551866,,1616693.0,Value suppressed to avoid disclosure by differencing,Similar,2016,Inner
6213,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2016 - 18,3.0677438978732203,2.07707051386181,4.36363286147576,1.62877629905079,5.19969713450748,,1295301.0,Value suppressed to avoid disclosure by differencing,Similar,2016,Inner
6214,93644,Mortality rate from asthma,E38000048,NHS Ealing CCG,CCGs (2019/20),Persons,All ages,2017 - 19,5.43629827695625,3.83018529931718,7.48282197461765,3.08414342977774,8.790278578465859,38.0,1026524.0,,Not compared,2017,Inner
6215,93644,Mortality rate from asthma,E38000082,NHS Hillingdon CCG,CCGs (2019/20),Persons,All ages,2017 - 19,2.99185933460744,1.8408451765186296,4.588095740786518,1.35058246135287,5.639769753873591,21.0,914037.0,,Similar,2017,Inner
6216,93644,Mortality rate from asthma,E38000084,NHS Hounslow CCG,CCGs (2019/20),Persons,All ages,2017 - 19,3.53838643344234,2.0742095338001,5.62350054266618,1.46813640325253,7.00987464815158,18.0,811405.0,,Similar,2017,Inner
6217,93644,Mortality rate from asthma,E38000223,NHS Buckinghamshire CCG,CCGs (2019/20),Persons,All ages,2017 - 19,2.06511120997509,1.43748543700519,2.87309626569444,1.14890015065293,3.39129319592537,,1627576.0,Value suppressed to avoid disclosure by differencing,Similar,2017,Inner
6218,93644,Mortality rate from asthma,E38000224,NHS East Berkshire CCG,CCGs (2019/20),Persons,All ages,2017 - 19,2.60721743506544,1.71425187301845,3.79819862308883,1.31807346734044,4.57205783616471,,1302569.0,Value suppressed to avoid disclosure by differencing,Similar,2017,Inner
6219,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2006 - 08,1.64601591283529,0.812838207891326,2.9575230312140097,0.505425594360474,3.85821116444555,11.0,727609.0,,Similar,2006,Outer
6220,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2006 - 08,3.56391331040659,2.09763457490955,5.63219168358756,1.48436551506892,7.00289909552691,19.0,850678.0,,Similar,2006,Outer
6221,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2006 - 08,1.78363025654004,0.83237644137372,3.31501257072168,0.490908064853008,4.37388546104104,10.0,679554.0,,Similar,2006,Outer
6222,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2006 - 08,1.67220827739807,1.05043961206214,2.52189606908794,0.7814558302833811,3.0788241527721603,23.0,1617913.0,,Similar,2006,Outer
6223,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2006 - 08,1.89530492434237,1.2689608408026598,2.7183024395761297,0.986812415292038,3.25015136331927,,1864383.0,Value suppressed to avoid disclosure by differencing,Similar,2006,Outer
6224,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2006 - 08,2.3215716148238,1.47471922784076,3.47118207900002,1.10580435063327,4.22291750708711,24.0,1355529.0,,Similar,2006,Outer
6225,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2007 - 09,3.0381146414738303,1.71728580232061,4.9387090427627305,1.17673931124902,6.20683827712687,17.0,872292.0,,Similar,2007,Outer
6226,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2007 - 09,1.5815467187770105,0.9822542893231948,2.40635460516021,0.7249251364016479,2.94833078410125,22.0,1636079.0,,Similar,2007,Outer
6227,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2007 - 09,2.50953235078305,1.7836281098574098,3.42877468148604,1.44438730960183,4.01466885214141,,1876653.0,Value suppressed to avoid disclosure by differencing,Similar,2007,Outer
6228,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2007 - 09,2.24746043636357,1.42477778403819,3.3642602474603303,1.06639198466107,4.09454064264096,24.0,1368083.0,,Similar,2007,Outer
6229,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2008 - 10,3.21479520473663,1.84068746950174,5.19205477913349,1.27833669957781,6.5113371407560505,17.0,893804.0,,Similar,2008,Outer
6230,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2008 - 10,1.60760520881999,1.01040340670646,2.4237207654907205,0.7520475129902751,2.9586439190146296,23.0,1656492.0,,Similar,2008,Outer
6231,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2008 - 10,2.59024968439186,1.85885776889184,3.51113666491762,1.5151291225240902,4.0967932938001095,,1890163.0,Value suppressed to avoid disclosure by differencing,Similar,2008,Outer
6232,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2008 - 10,2.9835547078852303,2.0103255030453204,4.2566251324694715,1.56992503478178,5.07796764632905,31.0,1379094.0,,Similar,2008,Outer
6233,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2009 - 11,1.53360763079348,0.7265583727641791,2.8328412745538394,0.436854620182302,3.73119518058276,10.0,741648.0,,Similar,2009,Outer
6234,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2009 - 11,2.5895885631201003,1.35436522839678,4.4636553122156295,0.878274584458377,5.7359529446556605,13.0,915148.0,,Similar,2009,Outer
6235,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2009 - 11,1.6523090058516898,0.77947669818741,3.0574439318753304,0.466159025952015,4.02902318196117,10.0,711445.0,,Similar,2009,Outer
6236,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2009 - 11,1.8008516127284802,1.18018355374002,2.62865955256406,0.904814275778573,3.16654109707637,27.0,1676478.0,,Similar,2009,Outer
6237,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2009 - 11,2.55712483166752,1.8376475380282,3.46301025158414,1.49951834765302,4.03912633575254,,1906046.0,Value suppressed to avoid disclosure by differencing,Similar,2009,Outer
6238,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2009 - 11,2.65063293878836,1.7334263578074198,3.87394527008972,1.32649303767197,4.66881216435028,27.0,1386849.0,,Similar,2009,Outer
6239,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2010 - 12,2.17863737544311,1.18278505992607,3.6665047964385895,0.7920915532352041,4.6716426379811695,14.0,746581.0,,Similar,2010,Outer
6240,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2010 - 12,3.93187239016475,2.36860146852773,6.11761775479613,1.7085299325214898,7.5617821271385885,20.0,931623.0,,Worse,2010,Outer
6241,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2010 - 12,2.56248325490715,1.41755475845227,4.2496586842583,0.9612789050300872,5.3843291893286205,15.0,719928.0,,Similar,2010,Outer
6242,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2010 - 12,1.60494397103065,1.03396780249589,2.37522546112836,0.7836127220059208,2.8777934023457794,25.0,1694714.0,,Similar,2010,Outer
6243,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2010 - 12,2.05533955187409,1.42818755285627,2.86271468637994,1.13982010999852,3.38052044687539,,1922720.0,Value suppressed to avoid disclosure by differencing,Similar,2010,Outer
6244,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2010 - 12,3.0178517138365204,2.0434222756881497,4.29249215041795,1.60247868427495,5.11484758357536,31.0,1395476.0,,Similar,2010,Outer
6245,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2011 - 13,2.1278178583145904,1.15826272478645,3.57639559776233,0.7778861477117901,4.554991057135281,14.0,752724.0,,Similar,2011,Outer
6246,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2011 - 13,4.03138433145416,2.42544671599852,6.27678572048121,1.74735970376523,7.760365985645361,20.0,943950.0,,Worse,2011,Outer
6247,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2011 - 13,3.48373842180652,2.11850953033632,5.39258395836074,1.54205875720406,6.65379524161626,20.0,725481.0,,Similar,2011,Outer
6248,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2011 - 13,1.51389220835651,0.965649719577519,2.25813679182128,0.726818473971221,2.7448016561266697,24.0,1712456.0,,Similar,2011,Outer
6249,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2011 - 13,2.51836876425488,1.81954035142685,3.3958656803403,1.4902449379136398,3.95334603943827,,1937697.0,Value suppressed to avoid disclosure by differencing,Similar,2011,Outer
6250,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2011 - 13,3.0927866599857,2.12239968466273,4.35158552531454,1.67958799114618,5.1612105644402,33.0,1405304.0,,Similar,2011,Outer
6251,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2012 - 14,2.02301151481946,1.1020573169648402,3.39897632994919,0.7407478944179019,4.32851768881078,14.0,760502.0,,Similar,2012,Outer
6252,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2012 - 14,4.13438260958111,2.5274758974363,6.36285475932263,1.84303040892701,7.83107477967749,21.0,951806.0,,Worse,2012,Outer
6253,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2012 - 14,3.8318489340434105,2.39465247044326,5.8098665414738715,1.7775371351183602,7.109609721008919,22.0,730131.0,,Worse,2012,Outer
6254,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2012 - 14,1.30282019403472,0.8017672149089781,1.99768480632846,0.588348820129229,2.45549359488529,21.0,1730298.0,,Better,2012,Outer
6255,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2012 - 14,2.21092422486768,1.5697673439735902,3.02531713895071,1.27102308011973,3.54498360001106,,1951933.0,Value suppressed to avoid disclosure by differencing,Similar,2012,Outer
6256,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2012 - 14,2.8198738200949403,1.92096268900087,3.9907160148406295,1.51243972142762,4.744910913145411,32.0,1417189.0,,Similar,2012,Outer
6257,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2013 - 15,2.27216656796339,1.29380346850219,3.69603051326023,0.8984149505096459,4.649681677049241,16.0,768176.0,,Similar,2013,Outer
6258,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2013 - 15,3.3728845430242504,1.9896963305976496,5.3239585077101115,1.41117976749006,6.61699119582149,19.0,960656.0,,Similar,2013,Outer
6259,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2013 - 15,3.40473581473766,2.0722566203224497,5.267791144655099,1.50963399593883,6.49874794992014,20.0,734971.0,,Similar,2013,Outer
6260,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2013 - 15,1.86158621867056,1.25078281125295,2.66416374723938,0.975634974419477,3.1828165826231096,30.0,1748353.0,,Similar,2013,Outer
6261,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2013 - 15,1.89540272806979,1.3110044699628798,2.65054570080696,1.04328985227673,3.13552828166973,,1964850.0,Value suppressed to avoid disclosure by differencing,Similar,2013,Outer
6262,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2013 - 15,2.68942973841377,1.8321804463970104,3.8060069035974697,1.4425912950217,4.525247126852388,32.0,1429393.0,,Similar,2013,Outer
6263,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2014 - 16,2.48637779751183,1.46765248448466,3.9371304518771897,1.04596707216509,4.9017231830755,18.0,775481.0,,Similar,2014,Outer
6264,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2014 - 16,2.94025295126249,1.70347490664555,4.70153149037836,1.19152997603187,5.872590162119981,18.0,969971.0,,Similar,2014,Outer
6265,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2014 - 16,2.68301970607282,1.5249668249596298,4.36839576438111,1.0569597908917,5.49719802441218,16.0,740664.0,,Similar,2014,Outer
6266,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2014 - 16,1.9392608197852,1.32219982871492,2.74298993169123,1.04176767193551,3.26070991012968,32.0,1764328.0,,Similar,2014,Outer
6267,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2014 - 16,1.76612710013529,1.21409296447637,2.48223310862633,0.9621860688704,2.94281292889113,,1978610.0,Value suppressed to avoid disclosure by differencing,Similar,2014,Outer
6268,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2014 - 16,2.62107633713554,1.78597190760823,3.7088095615751295,1.4064468044216298,4.40947003680437,32.0,1441040.0,,Similar,2014,Outer
6269,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2015 - 17,2.89908649182267,1.80991509623736,4.39811620177662,1.342237650574,5.3831193858302,22.0,779945.0,,Similar,2015,Outer
6270,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2015 - 17,3.67577720083872,2.29287278287717,5.565607078935031,1.69461352518223,6.8042965632268295,23.0,978972.0,,Similar,2015,Outer
6271,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2015 - 17,2.92663369953101,1.72690849421423,4.63514580172899,1.23030100698995,5.7711205318014,18.0,744395.0,,Similar,2015,Outer
6272,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2015 - 17,2.59159306879879,1.8704449923286,3.49711608636282,1.53063231487248,4.07240163751333,43.0,1774745.0,,Similar,2015,Outer
6273,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2015 - 17,2.14833023677198,1.54022712164456,2.9161472313293304,1.25522484613143,3.40498251870821,,1990753.0,Value suppressed to avoid disclosure by differencing,Similar,2015,Outer
6274,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2015 - 17,2.87399389904046,1.99694166512861,4.0030824875042095,1.59366891730683,4.72721746544608,35.0,1451253.0,,Similar,2015,Outer
6275,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2016 - 18,2.65100370134792,1.63511140906436,4.05985193340818,1.20240247144547,4.98806599262016,21.0,784003.0,,Similar,2016,Outer
6276,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2016 - 18,3.7365472697802,2.35245236459836,5.6280040269935085,1.75367808938562,6.86775984962497,23.0,986324.0,,Similar,2016,Outer
6277,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2016 - 18,2.98611632881545,1.7896128046992998,4.67385979972201,1.2891768551307,5.79237581527455,19.0,747726.0,,Similar,2016,Outer
